#Network: p2p-Gnutella04.snap
#Nodes: 10876	Edges: 39994
#NodeId	Degree	Closeness	Betweennes	EigenVector	NetworkConstraint	ClusteringCoefficient	PageRank	HubScore	AuthorityScore
1586	16.000000	0.258387	58362.498886	0.024816	0.068032	0.000000	0.000099	0.024584	0.004606
1587	1.000000	0.203161	0.000000	0.000658	1.045351	0.000000	0.000068	0.000000	0.000034
1589	16.000000	0.248583	58966.170563	0.013039	0.066828	0.008333	0.000117	0.008304	0.000688
1590	13.000000	0.237062	29346.186546	0.003153	0.084520	0.000000	0.000086	0.000298	0.000188
1591	11.000000	0.235446	41024.998257	0.003925	0.101277	0.054545	0.000068	0.000309	0.000034
1592	17.000000	0.239495	60607.675809	0.003738	0.065931	0.000000	0.000104	0.000590	0.001026
1593	9.000000	0.231029	11116.216604	0.004315	0.131608	0.083333	0.000140	0.000000	0.003148
1594	1.000000	0.191576	0.000000	0.000209	1.076389	0.000000	0.000062	0.000000	0.000053
1595	14.000000	0.238654	45976.374980	0.004348	0.080396	0.010989	0.000152	0.000683	0.001165
1596	12.000000	0.237575	51889.974049	0.004470	0.089536	0.000000	0.000072	0.001503	0.000179
1597	13.000000	0.246057	27195.389972	0.015270	0.082766	0.000000	0.000083	0.012856	0.003134
1598	26.000000	0.264502	148575.362653	0.019055	0.041541	0.003077	0.000396	0.000000	0.003117
1599	4.000000	0.225899	2806.736869	0.005798	0.263409	0.000000	0.000104	0.000000	0.001085
1600	8.000000	0.245613	18498.975164	0.010852	0.131407	0.000000	0.000169	0.000000	0.001211
1601	13.000000	0.253231	23327.059271	0.041311	0.085912	0.025641	0.000098	0.059004	0.004354
1602	2.000000	0.219480	620.547222	0.004802	0.514595	0.000000	0.000099	0.000000	0.000084
1603	8.000000	0.236902	14945.749420	0.008534	0.132437	0.000000	0.000147	0.000000	0.004004
1604	15.000000	0.247378	46834.971833	0.012445	0.073075	0.000000	0.000119	0.007099	0.001137
1619	12.000000	0.254600	19088.185958	0.032693	0.088033	0.000000	0.000084	0.047536	0.000150
1620	3.000000	0.212568	1059.306203	0.000939	0.356925	0.000000	0.000080	0.000000	0.000193
1621	12.000000	0.239659	22910.142044	0.005009	0.092548	0.015152	0.000069	0.001038	0.000173
1622	13.000000	0.237809	28425.853728	0.007626	0.084698	0.000000	0.000084	0.000349	0.005473
1623	5.000000	0.220137	3037.896774	0.002946	0.215265	0.000000	0.000099	0.000000	0.000333
1624	2.000000	0.194903	555.977100	0.000421	0.576217	0.000000	0.000061	0.000002	0.000142
1625	19.000000	0.249227	79430.901130	0.011083	0.059132	0.011696	0.000116	0.006895	0.001227
1626	18.000000	0.242735	59994.861937	0.004656	0.061243	0.000000	0.000127	0.000228	0.000755
1606	9.000000	0.229179	17535.678829	0.002594	0.119180	0.000000	0.000133	0.000000	0.000811
1607	12.000000	0.235334	27013.124125	0.003881	0.092786	0.015152	0.000129	0.000179	0.001730
1608	12.000000	0.252478	23444.269880	0.026670	0.087905	0.000000	0.000087	0.039628	0.001092
1609	5.000000	0.221518	5072.051468	0.001550	0.223399	0.100000	0.000105	0.000000	0.000144
1610	4.000000	0.212038	2236.498410	0.000984	0.267264	0.000000	0.000089	0.000000	0.000159
1611	17.000000	0.245452	59284.602846	0.009189	0.067069	0.014706	0.000108	0.008713	0.000294
1780	5.000000	0.218857	3870.076350	0.001367	0.214988	0.000000	0.000105	0.000000	0.000157
1781	12.000000	0.231378	23059.350028	0.002709	0.092915	0.000000	0.000078	0.000499	0.000083
1782	13.000000	0.245707	42569.211663	0.008694	0.082222	0.000000	0.000086	0.007977	0.000085
1783	2.000000	0.195594	364.177066	0.000506	0.545353	0.000000	0.000076	0.000000	0.000019
1784	1.000000	0.184104	0.000000	0.000147	1.098765	0.000000	0.000070	0.000000	0.000001
1612	5.000000	0.222493	3719.791875	0.002934	0.215073	0.000000	0.000089	0.000000	0.003985
1613	15.000000	0.243028	47545.352114	0.007449	0.071533	0.000000	0.000145	0.000218	0.006165
1614	28.000000	0.256619	82992.282165	0.034612	0.040714	0.000000	0.000217	0.000988	0.050809
1615	1.000000	0.194051	0.000000	0.001315	1.076389	0.000000	0.000061	0.000000	0.002447
1616	11.000000	0.235492	26516.921846	0.004106	0.098704	0.000000	0.000205	0.000000	0.003108
1617	1.000000	0.194051	0.000000	0.001315	1.076389	0.000000	0.000061	0.000000	0.002447
1618	1.000000	0.194051	0.000000	0.001315	1.076389	0.000000	0.000061	0.000000	0.002447
1636	8.000000	0.228697	10710.270111	0.001982	0.133928	0.000000	0.000130	0.000000	0.000251
1637	3.000000	0.210092	1402.991582	0.001173	0.355648	0.000000	0.000077	0.000000	0.000919
1638	6.000000	0.224690	7451.985745	0.001640	0.177964	0.000000	0.000109	0.000000	0.000128
1639	18.000000	0.244426	62030.910185	0.009936	0.062094	0.006536	0.000112	0.003226	0.001109
1640	6.000000	0.222570	5736.379942	0.001750	0.179897	0.000000	0.000062	0.000394	0.000016
1641	3.000000	0.212286	1216.649487	0.001120	0.354074	0.000000	0.000084	0.000000	0.000329
1642	11.000000	0.242756	23993.151467	0.005655	0.098041	0.000000	0.000062	0.000771	0.000016
1724	7.000000	0.227334	11042.960894	0.001939	0.153378	0.000000	0.000127	0.000000	0.000285
1816	6.000000	0.225235	12383.922906	0.001976	0.178675	0.000000	0.000120	0.000000	0.001141
1817	9.000000	0.233009	18449.606944	0.003564	0.125931	0.027778	0.000178	0.000000	0.000417
1627	5.000000	0.222816	5414.015099	0.001875	0.211998	0.000000	0.000107	0.000000	0.000908
1628	4.000000	0.219910	2794.957356	0.001968	0.264536	0.000000	0.000103	0.000000	0.000875
1629	4.000000	0.220316	2986.510857	0.005585	0.266662	0.000000	0.000112	0.000000	0.000964
1630	13.000000	0.227296	45663.069412	0.002637	0.084778	0.000000	0.000153	0.000052	0.001169
1631	5.000000	0.228957	6716.230401	0.002711	0.210160	0.000000	0.000098	0.000187	0.000918
1632	19.000000	0.261318	108008.024533	0.013266	0.056534	0.005848	0.000191	0.000000	0.008592
1633	20.000000	0.251306	93906.429635	0.013045	0.055364	0.010526	0.000152	0.012175	0.002440
1634	10.000000	0.238001	23277.630422	0.003772	0.110513	0.022222	0.000145	0.000000	0.001832
1635	1.000000	0.199560	0.000000	0.000717	1.047500	0.000000	0.000070	0.000000	0.000739
1643	15.000000	0.243153	41148.335965	0.008366	0.074218	0.009524	0.000100	0.001249	0.000260
1644	3.000000	0.214050	1394.720809	0.002276	0.351376	0.000000	0.000094	0.000000	0.000059
1645	1.000000	0.196523	0.000000	0.000377	1.045351	0.000000	0.000068	0.000000	0.000027
1646	14.000000	0.239353	36881.766318	0.006147	0.078802	0.000000	0.000091	0.000718	0.000442
1647	12.000000	0.242843	29566.782943	0.004821	0.089847	0.015152	0.000154	0.000000	0.000790
1648	7.000000	0.223077	10345.576767	0.001936	0.159410	0.000000	0.000162	0.000046	0.000232
1649	1.000000	0.198145	0.000000	0.001165	1.058594	0.000000	0.000064	0.000000	0.001914
1650	1.000000	0.198145	0.000000	0.001165	1.058594	0.000000	0.000064	0.000000	0.001914
1651	1.000000	0.198145	0.000000	0.001165	1.058594	0.000000	0.000064	0.000000	0.001914
1652	18.000000	0.244751	65804.227844	0.011099	0.061386	0.000000	0.000170	0.004498	0.006728
1653	1.000000	0.193774	0.000000	0.000233	1.082645	0.000000	0.000060	0.000000	0.000028
1654	7.000000	0.227696	9791.029654	0.002182	0.153099	0.000000	0.000118	0.000000	0.000343
1655	64.000000	0.275735	506299.685137	0.020368	0.017805	0.001488	0.000099	0.003990	0.000129
1656	16.000000	0.239358	44363.216959	0.003666	0.070460	0.008333	0.000096	0.000182	0.000412
1657	26.000000	0.255360	136990.041873	0.009715	0.042166	0.003077	0.000245	0.003656	0.000988
1658	16.000000	0.239580	49990.383361	0.004592	0.071745	0.008333	0.000096	0.000222	0.000457
1659	7.000000	0.221893	8000.751555	0.001501	0.157998	0.000000	0.000158	0.000000	0.000244
1660	14.000000	0.235655	32193.431132	0.002657	0.080961	0.010989	0.000099	0.000259	0.000098
1666	9.000000	0.230329	11869.157341	0.004184	0.121343	0.000000	0.000163	0.000000	0.004221
1661	12.000000	0.245054	29795.168811	0.008681	0.090259	0.000000	0.000072	0.007495	0.000043
1662	2.000000	0.205985	340.805676	0.001016	0.532400	0.000000	0.000073	0.000000	0.000030
1663	19.000000	0.250293	68643.754061	0.010941	0.057800	0.005848	0.000139	0.001303	0.001505
1664	20.000000	0.255420	91240.759578	0.039761	0.053432	0.000000	0.000160	0.059990	0.000469
1665	18.000000	0.251306	58545.132543	0.017997	0.061572	0.013072	0.000112	0.022181	0.000435
1667	5.000000	0.221568	7934.079336	0.004454	0.218571	0.000000	0.000211	0.000000	0.000206
1668	2.000000	0.201777	394.450293	0.000642	0.534333	0.000000	0.000073	0.000000	0.000160
1669	17.000000	0.240880	58570.173330	0.005589	0.063921	0.000000	0.000119	0.000455	0.000614
1670	20.000000	0.252878	96801.926622	0.013259	0.055776	0.000000	0.000184	0.004571	0.005122
1671	1.000000	0.191485	0.000000	0.000486	1.071006	0.000000	0.000064	0.000000	0.000143
1672	2.000000	0.203431	394.709800	0.000924	0.534333	0.000000	0.000071	0.000000	0.000183
1831	3.000000	0.214531	741.006792	0.002268	0.357677	0.000000	0.000089	0.000000	0.001116
1866	3.000000	0.204107	1033.628018	0.000847	0.365471	0.000000	0.000079	0.000000	0.000385
1867	20.000000	0.255096	85833.097400	0.021303	0.054188	0.000000	0.000124	0.027141	0.001677
1673	8.000000	0.222853	11904.433331	0.002028	0.134959	0.000000	0.000112	0.000000	0.000216
1674	1.000000	0.189834	0.000000	0.000335	1.076389	0.000000	0.000064	0.000000	0.000011
1675	14.000000	0.238127	34078.957941	0.004281	0.078299	0.000000	0.000089	0.001178	0.000182
1676	4.000000	0.208565	2312.516516	0.000760	0.272766	0.000000	0.000109	0.000000	0.000053
1677	13.000000	0.239669	34414.656835	0.007133	0.087367	0.025641	0.000076	0.003489	0.000044
1678	6.000000	0.230115	7870.508954	0.002696	0.176657	0.000000	0.000122	0.000000	0.001359
1679	2.000000	0.200557	269.265195	0.000586	0.543789	0.000000	0.000064	0.000104	0.000011
1680	5.000000	0.224268	5717.784203	0.002090	0.212609	0.000000	0.000104	0.000000	0.000203
1681	3.000000	0.204360	1280.671297	0.000701	0.365318	0.000000	0.000080	0.000000	0.000069
1682	14.000000	0.242264	52220.863377	0.007255	0.077371	0.000000	0.000083	0.007229	0.000378
1683	12.000000	0.236131	28856.695374	0.005864	0.094681	0.030303	0.000070	0.000669	0.000047
1684	1.000000	0.191999	0.000000	0.000458	1.066327	0.000000	0.000064	0.000000	0.000015
1685	15.000000	0.245032	41822.601713	0.018594	0.078218	0.038095	0.000099	0.022189	0.001550
1686	2.000000	0.204164	258.962604	0.000770	0.535714	0.000000	0.000071	0.000000	0.000024
1687	11.000000	0.233811	25603.170299	0.002638	0.097566	0.000000	0.000128	0.000003	0.000477
1688	12.000000	0.225608	34879.955367	0.001942	0.093546	0.000000	0.000068	0.000207	0.000099
1689	5.000000	0.221844	5834.696272	0.002771	0.212479	0.000000	0.000108	0.000000	0.002517
1690	4.000000	0.215838	2435.653535	0.001148	0.267320	0.000000	0.000084	0.000000	0.000269
1691	13.000000	0.236408	30260.111715	0.004013	0.084992	0.000000	0.000076	0.000357	0.000141
1692	7.000000	0.229343	12476.428274	0.005237	0.152556	0.000000	0.000111	0.000000	0.006835
1693	1.000000	0.190970	0.000000	0.000295	1.071006	0.000000	0.000063	0.000000	0.000081
1694	4.000000	0.211337	2273.159301	0.001035	0.268815	0.000000	0.000080	0.000000	0.000272
1695	1.000000	0.190970	0.000000	0.000295	1.071006	0.000000	0.000063	0.000000	0.000081
1696	12.000000	0.246409	21058.531148	0.007665	0.091017	0.000000	0.000064	0.001692	0.001085
1697	25.000000	0.254708	111473.288169	0.012814	0.043687	0.000000	0.000177	0.000708	0.001300
1698	15.000000	0.240443	39696.545628	0.003845	0.073334	0.000000	0.000087	0.000503	0.000129
1699	20.000000	0.250270	73972.054087	0.008685	0.054640	0.005263	0.000250	0.000000	0.003108
1985	10.000000	0.236295	21115.910141	0.004896	0.107994	0.000000	0.000177	0.000000	0.000767
1986	1.000000	0.186095	0.000000	0.000351	1.160000	0.000000	0.000086	0.000000	0.000004
1987	13.000000	0.243250	43434.453738	0.004869	0.082683	0.000000	0.000098	0.000400	0.000078
1701	9.000000	0.232431	16957.295764	0.002385	0.118912	0.000000	0.000125	0.000000	0.000709
1702	2.000000	0.206368	651.223282	0.000682	0.527920	0.000000	0.000067	0.000019	0.000017
1703	2.000000	0.205507	695.277455	0.000536	0.527920	0.000000	0.000074	0.000000	0.000106
1704	5.000000	0.230154	5938.604150	0.004915	0.209568	0.000000	0.000132	0.000000	0.000932
1705	4.000000	0.220718	3940.119093	0.001365	0.263668	0.000000	0.000106	0.000000	0.000127
1706	14.000000	0.239421	48155.002020	0.004309	0.078576	0.000000	0.000100	0.000348	0.000123
1707	1.000000	0.195008	0.000000	0.000272	1.045351	0.000000	0.000067	0.000000	0.000017
1708	7.000000	0.225613	11907.690856	0.002034	0.155950	0.000000	0.000166	0.000000	0.000627
1713	16.000000	0.245607	43367.748041	0.005850	0.069240	0.008333	0.000113	0.000961	0.000844
1714	12.000000	0.242756	42515.920510	0.004734	0.089187	0.000000	0.000162	0.000000	0.001240
1715	12.000000	0.238513	40717.490246	0.008455	0.091207	0.000000	0.000074	0.000453	0.000091
1716	11.000000	0.239479	28902.018271	0.006123	0.096520	0.000000	0.000141	0.000000	0.002745
1718	17.000000	0.248367	53147.480822	0.006228	0.065398	0.014706	0.000125	0.000230	0.001424
1719	16.000000	0.247255	46539.684426	0.006150	0.067965	0.000000	0.000106	0.000615	0.000684
1720	12.000000	0.243180	34514.038150	0.008023	0.090348	0.000000	0.000075	0.000428	0.000221
1721	15.000000	0.244278	36861.819036	0.006619	0.075123	0.009524	0.000117	0.000881	0.000240
1722	11.000000	0.238361	28270.915787	0.004395	0.099776	0.018182	0.000138	0.000000	0.001055
1723	5.000000	0.222279	4575.796094	0.001986	0.212995	0.000000	0.000099	0.000000	0.000374
1725	5.000000	0.208537	5596.812542	0.000554	0.223464	0.000000	0.000132	0.000000	0.000092
1726	1.000000	0.182341	0.000000	0.000105	1.082645	0.000000	0.000061	0.000000	0.000025
1727	12.000000	0.224528	37462.242368	0.003078	0.092467	0.000000	0.000070	0.000227	0.000041
1728	6.000000	0.216332	8642.192434	0.000784	0.179009	0.000000	0.000114	0.000000	0.000145
1729	11.000000	0.243670	36362.963172	0.005202	0.099361	0.018182	0.000143	0.000000	0.002788
1730	8.000000	0.224324	20247.989929	0.001566	0.139685	0.035714	0.000117	0.000000	0.000457
1731	6.000000	0.215172	5943.258541	0.001308	0.182282	0.000000	0.000117	0.000000	0.001136
1732	15.000000	0.248401	45444.243293	0.008220	0.071712	0.000000	0.000105	0.001110	0.001337
1733	3.000000	0.201624	2268.500515	0.000557	0.374991	0.000000	0.000122	0.000000	0.000037
1734	2.000000	0.188185	10874.000000	0.000171	0.514648	0.000000	0.000063	0.000000	0.000017
1735	2.000000	0.199362	569.116528	0.000469	0.539340	0.000000	0.000063	0.000095	0.000017
1736	3.000000	0.203667	1810.407146	0.000584	0.363165	0.000000	0.000063	0.000243	0.000017
1737	2.000000	0.199926	442.691595	0.000771	0.536849	0.000000	0.000075	0.000000	0.000049
1738	5.000000	0.215423	4823.787497	0.001051	0.215563	0.000000	0.000087	0.000000	0.000405
1739	16.000000	0.248005	66893.600286	0.013347	0.067229	0.000000	0.000100	0.016492	0.000620
1740	16.000000	0.239669	46161.514031	0.006488	0.071176	0.008333	0.000104	0.000808	0.001581
1741	10.000000	0.227964	18125.022911	0.001682	0.109472	0.000000	0.000167	0.000000	0.000281
1742	12.000000	0.241425	16546.802771	0.017095	0.096709	0.060606	0.000076	0.020217	0.000098
1743	6.000000	0.224611	7828.185163	0.001551	0.183537	0.000000	0.000149	0.000008	0.000261
1744	15.000000	0.235583	47870.741551	0.002928	0.073454	0.000000	0.000102	0.000690	0.000089
1745	13.000000	0.233580	43863.732734	0.003124	0.082986	0.000000	0.000083	0.000460	0.000110
1746	16.000000	0.237949	33924.888680	0.004218	0.070687	0.008333	0.000098	0.000512	0.001343
1748	3.000000	0.215509	1031.751558	0.001410	0.354630	0.000000	0.000087	0.000000	0.000090
1763	15.000000	0.243142	42572.866824	0.005570	0.072433	0.000000	0.000123	0.000310	0.000211
1764	24.000000	0.251370	104063.652618	0.009957	0.046600	0.007246	0.000168	0.000166	0.002930
1765	24.000000	0.266153	131622.118200	0.043998	0.044746	0.003623	0.000185	0.052577	0.012415
1766	15.000000	0.238633	55200.894198	0.005191	0.072884	0.000000	0.000122	0.000303	0.000149
1767	3.000000	0.207816	1308.226040	0.000734	0.358668	0.000000	0.000089	0.000000	0.000146
1768	11.000000	0.237695	20652.672669	0.006858	0.101149	0.000000	0.000078	0.001691	0.000087
1749	2.000000	0.189516	408.217764	0.000216	0.583161	0.000000	0.000061	0.000019	0.000022
1750	16.000000	0.239279	73124.492733	0.005156	0.067553	0.000000	0.000148	0.000540	0.000271
1751	10.000000	0.236876	20112.123839	0.006308	0.114251	0.044444	0.000225	0.000000	0.000466
1752	15.000000	0.246795	36774.324512	0.007722	0.073908	0.009524	0.000096	0.000781	0.000653
1753	1.000000	0.187177	0.000000	0.000186	1.082645	0.000000	0.000061	0.000000	0.000022
1754	2.000000	0.200672	496.036889	0.000613	0.538413	0.000000	0.000069	0.000000	0.000252
1756	9.000000	0.208886	19846.607836	0.000761	0.128437	0.000000	0.000061	0.000154	0.000022
1757	14.000000	0.240411	33674.456791	0.004767	0.077641	0.000000	0.000084	0.000716	0.001448
1758	15.000000	0.244053	47189.151457	0.006760	0.072813	0.000000	0.000091	0.002221	0.000204
1759	6.000000	0.230461	8102.212099	0.005706	0.176739	0.000000	0.000163	0.000000	0.000816
1760	16.000000	0.249547	49666.342232	0.014010	0.067436	0.000000	0.000153	0.009777	0.000271
1761	1.000000	0.208461	0.000000	0.003210	1.027006	0.000000	0.000116	0.000000	0.000011
1762	12.000000	0.253325	18599.101772	0.031815	0.088220	0.015152	0.000126	0.036544	0.000055
1773	12.000000	0.241136	33177.286003	0.007179	0.089395	0.000000	0.000170	0.000000	0.001915
1774	18.000000	0.250403	64250.467583	0.014688	0.059342	0.000000	0.000129	0.008367	0.001386
1775	12.000000	0.233024	21380.585689	0.005971	0.093576	0.000000	0.000089	0.000324	0.000028
1776	15.000000	0.243517	53107.248062	0.009147	0.073306	0.009524	0.000124	0.001073	0.000184
1823	1.000000	0.204806	0.000000	0.001690	1.031217	0.000000	0.000075	0.000000	0.000023
1824	21.000000	0.244888	80864.379734	0.006196	0.054297	0.004762	0.000176	0.000459	0.001063
1825	3.000000	0.215393	2422.574474	0.002227	0.351441	0.000000	0.000088	0.000000	0.000072
1826	17.000000	0.234542	103970.632647	0.005993	0.062109	0.007353	0.000116	0.003491	0.000234
1827	14.000000	0.250524	44451.447520	0.007556	0.076122	0.000000	0.000109	0.000818	0.000151
1828	3.000000	0.228438	3702.912103	0.003540	0.348594	0.000000	0.000082	0.000000	0.000679
1829	1.000000	0.204806	0.000000	0.001690	1.031217	0.000000	0.000075	0.000000	0.000023
1830	8.000000	0.233715	11800.711697	0.004466	0.137346	0.035714	0.000122	0.000087	0.001625
1769	9.000000	0.230980	16578.551693	0.005585	0.121098	0.000000	0.000227	0.000000	0.000752
1770	11.000000	0.243463	33917.211772	0.008117	0.097378	0.000000	0.000159	0.000000	0.001442
1771	10.000000	0.237088	18137.963254	0.007157	0.106880	0.000000	0.000164	0.000000	0.001626
1772	15.000000	0.245225	65221.913402	0.018616	0.072462	0.009524	0.000127	0.022007	0.000142
1832	5.000000	0.220066	3959.361096	0.002343	0.214157	0.000000	0.000134	0.000000	0.001130
1833	4.000000	0.217735	2817.584375	0.002241	0.266828	0.000000	0.000089	0.000000	0.001300
3300	17.000000	0.244695	51972.145873	0.004714	0.064044	0.000000	0.000113	0.000332	0.000861
3429	5.000000	0.220405	4263.665172	0.001708	0.213621	0.000000	0.000107	0.000000	0.000187
3793	13.000000	0.238293	30560.801035	0.007040	0.095015	0.064103	0.000208	0.000000	0.007155
6043	11.000000	0.236907	26752.746997	0.003200	0.099171	0.018182	0.000101	0.000282	0.000175
6226	2.000000	0.212195	434.511150	0.000901	0.525583	0.000000	0.000080	0.000000	0.000085
1777	9.000000	0.236665	20203.089067	0.004286	0.124870	0.027778	0.000213	0.000000	0.001599
1778	7.000000	0.222661	7321.261189	0.001961	0.156921	0.000000	0.000169	0.000000	0.001128
1779	1.000000	0.193223	0.000000	0.000464	1.109375	0.000000	0.000068	0.000000	0.000549
1932	21.000000	0.254219	83597.551190	0.007387	0.051450	0.000000	0.000299	0.000719	0.000759
4188	4.000000	0.218870	2051.585600	0.001613	0.268009	0.000000	0.000089	0.000000	0.000456
4427	4.000000	0.216971	2518.279412	0.001447	0.267936	0.000000	0.000086	0.000000	0.000507
4957	17.000000	0.245424	53605.404351	0.004656	0.070763	0.022059	0.000182	0.000466	0.000313
5080	11.000000	0.243158	18017.418238	0.011807	0.097193	0.000000	0.000066	0.013953	0.000024
5081	16.000000	0.249352	49866.622290	0.009070	0.067364	0.000000	0.000096	0.001546	0.000815
5082	21.000000	0.257378	81416.612708	0.026611	0.051274	0.000000	0.000129	0.033409	0.000918
1798	4.000000	0.211272	3596.144123	0.001565	0.275778	0.000000	0.000147	0.000000	0.000100
1799	14.000000	0.232695	44956.510728	0.003827	0.080494	0.010989	0.000079	0.000345	0.000383
1800	5.000000	0.215633	5573.439422	0.001267	0.216038	0.000000	0.000096	0.000000	0.000325
1801	4.000000	0.238591	6982.498536	0.006692	0.273433	0.166667	0.000082	0.000000	0.004555
1802	9.000000	0.235323	16968.124792	0.002963	0.118207	0.000000	0.000136	0.000000	0.000323
1803	1.000000	0.183637	0.000000	0.000123	1.082645	0.000000	0.000061	0.000000	0.000040
1804	2.000000	0.198181	459.263587	0.000560	0.543161	0.000000	0.000067	0.000000	0.000482
1785	19.000000	0.248197	63785.773283	0.011806	0.058614	0.005848	0.000137	0.011336	0.000305
1786	14.000000	0.240125	34877.367607	0.003622	0.079266	0.010989	0.000107	0.000945	0.000138
1787	18.000000	0.248936	72321.159566	0.006176	0.060572	0.000000	0.000120	0.000570	0.001387
1788	7.000000	0.225665	11378.687823	0.002099	0.153207	0.000000	0.000104	0.000000	0.001587
1789	7.000000	0.222488	14899.723489	0.001639	0.156936	0.000000	0.000152	0.000000	0.000547
1790	6.000000	0.217574	10567.272332	0.001114	0.179008	0.000000	0.000103	0.000000	0.000252
1791	13.000000	0.237440	32637.358957	0.003770	0.084521	0.000000	0.000080	0.001706	0.000141
1792	1.000000	0.197878	0.000000	0.000398	1.052469	0.000000	0.000067	0.000000	0.000024
1793	7.000000	0.215534	16849.517028	0.000954	0.158265	0.000000	0.000078	0.000061	0.000073
1794	15.000000	0.246364	40440.257852	0.009357	0.072476	0.000000	0.000098	0.009734	0.000147
1795	16.000000	0.244168	51543.868606	0.006533	0.066951	0.000000	0.000167	0.000577	0.002705
1796	4.000000	0.211997	2481.980706	0.000937	0.273874	0.000000	0.000081	0.000016	0.000079
1797	11.000000	0.238278	22677.532747	0.003457	0.103918	0.054545	0.000169	0.000000	0.001263
1805	18.000000	0.249307	74307.513619	0.009339	0.060894	0.006536	0.000103	0.008296	0.000973
1806	10.000000	0.239195	18076.740697	0.006727	0.106628	0.000000	0.000153	0.000000	0.002953
1807	17.000000	0.245652	55461.179927	0.008026	0.065749	0.007353	0.000107	0.007338	0.000273
1808	13.000000	0.240752	37793.223768	0.005339	0.082387	0.000000	0.000085	0.000195	0.000130
1809	19.000000	0.245303	72183.080681	0.005544	0.058750	0.000000	0.000126	0.001019	0.000286
1810	1.000000	0.197157	0.000000	0.000337	1.058594	0.000000	0.000063	0.000000	0.000045
1811	13.000000	0.246537	31017.055856	0.007106	0.082752	0.000000	0.000084	0.001299	0.000120
1812	2.000000	0.206455	0.000000	0.000826	0.584148	1.000000	0.000077	0.000000	0.000059
1813	7.000000	0.237451	11053.625385	0.004735	0.151575	0.000000	0.000111	0.000000	0.002732
1814	19.000000	0.247824	81798.389181	0.010313	0.056873	0.005848	0.000134	0.009247	0.000561
1815	3.000000	0.215980	1279.854139	0.001314	0.351355	0.000000	0.000090	0.000000	0.000102
1818	8.000000	0.228303	13901.443079	0.001948	0.136805	0.000000	0.000175	0.000010	0.000219
1819	13.000000	0.235364	24079.297648	0.004057	0.091285	0.000000	0.000101	0.000535	0.000082
1820	10.000000	0.235222	24371.150757	0.002992	0.110732	0.022222	0.000108	0.000289	0.000122
1821	2.000000	0.200805	323.564828	0.000413	0.534965	0.000000	0.000073	0.000000	0.000062
1822	3.000000	0.209123	1498.194702	0.000636	0.355251	0.000000	0.000081	0.000000	0.000087
1834	10.000000	0.237274	12818.418052	0.004659	0.108264	0.000000	0.000061	0.001652	0.000025
1835	18.000000	0.256274	70329.012465	0.038625	0.060788	0.006536	0.000210	0.054303	0.000513
1836	9.000000	0.227463	13468.997779	0.001884	0.119724	0.000000	0.000118	0.000000	0.000684
1837	12.000000	0.229644	43809.494833	0.002893	0.091830	0.000000	0.000066	0.000337	0.000040
1838	13.000000	0.243397	17791.363705	0.020018	0.091278	0.064103	0.000081	0.022358	0.000446
1839	15.000000	0.244157	37406.459764	0.006956	0.079040	0.019048	0.000094	0.001838	0.000906
1840	12.000000	0.238220	33884.634980	0.003848	0.091809	0.000000	0.000092	0.001193	0.000112
1841	17.000000	0.255834	57680.162879	0.023791	0.066648	0.014706	0.000116	0.031271	0.000568
1842	15.000000	0.247131	47238.692699	0.007592	0.073980	0.019048	0.000124	0.000788	0.000242
1843	3.000000	0.213780	1896.942377	0.001611	0.352915	0.000000	0.000084	0.000000	0.000129
1844	11.000000	0.229329	13560.630567	0.003089	0.102297	0.000000	0.000067	0.000885	0.000024
1845	16.000000	0.247903	58184.197183	0.011030	0.069197	0.008333	0.000140	0.000361	0.002210
1846	17.000000	0.237497	41729.610414	0.003978	0.067311	0.000000	0.000110	0.000780	0.000332
1847	15.000000	0.239791	37464.234193	0.004889	0.075826	0.019048	0.000097	0.001120	0.000209
1848	3.000000	0.222693	815.601399	0.005444	0.349562	0.000000	0.000111	0.000000	0.000614
1849	13.000000	0.237502	38518.343462	0.003626	0.084308	0.000000	0.000084	0.000263	0.000095
1850	17.000000	0.256710	51512.825637	0.032894	0.063358	0.000000	0.000136	0.041449	0.000302
1851	15.000000	0.247728	61171.940041	0.005578	0.075021	0.009524	0.000156	0.000720	0.000225
1852	6.000000	0.222497	6949.628109	0.001916	0.178820	0.000000	0.000107	0.000000	0.000230
1873	1.000000	0.192253	0.000000	0.000443	1.055363	0.000000	0.000081	0.000000	0.000020
1874	1.000000	0.192253	0.000000	0.000443	1.055363	0.000000	0.000081	0.000000	0.000020
1875	1.000000	0.192253	0.000000	0.000443	1.055363	0.000000	0.000081	0.000000	0.000020
1876	1.000000	0.192253	0.000000	0.000443	1.055363	0.000000	0.000081	0.000000	0.000020
1877	1.000000	0.192253	0.000000	0.000443	1.055363	0.000000	0.000081	0.000000	0.000020
1878	1.000000	0.192253	0.000000	0.000443	1.055363	0.000000	0.000081	0.000000	0.000020
1879	7.000000	0.242756	24402.963333	0.006748	0.150697	0.000000	0.000129	0.000000	0.004631
1880	1.000000	0.192253	0.000000	0.000443	1.055363	0.000000	0.000081	0.000000	0.000020
1881	12.000000	0.241962	44587.451933	0.006092	0.089372	0.000000	0.000087	0.000662	0.000052
1882	1.000000	0.192253	0.000000	0.000443	1.055363	0.000000	0.000081	0.000000	0.000020
