#Network: p2p-Gnutella08.snap
#Nodes: 6301	Edges: 20777
#NodeId	Degree	Closeness	Betweennes	EigenVector	NetworkConstraint	ClusteringCoefficient	PageRank	HubScore	AuthorityScore
594	1.000000	0.159250	0.000000	0.000001	1.082645	0.000000	0.000110	0.000000	0.000000
595	1.000000	0.159250	0.000000	0.000001	1.082645	0.000000	0.000110	0.000000	0.000000
596	1.000000	0.159250	0.000000	0.000001	1.082645	0.000000	0.000110	0.000000	0.000000
597	1.000000	0.159250	0.000000	0.000001	1.082645	0.000000	0.000110	0.000000	0.000000
598	1.000000	0.159250	0.000000	0.000001	1.082645	0.000000	0.000110	0.000000	0.000000
599	11.000000	0.231001	21225.946402	0.001484	0.109249	0.036364	0.000111	0.000053	0.000003
601	1.000000	0.187658	0.000000	0.000052	1.082645	0.000000	0.000110	0.000000	0.000002
602	4.000000	0.212383	1875.660792	0.000181	0.272204	0.000000	0.000142	0.000000	0.000066
603	2.000000	0.195420	298.499176	0.000061	0.541322	0.000000	0.000119	0.000000	0.000003
605	18.000000	0.270719	53036.757454	0.036337	0.061938	0.052288	0.000189	0.056142	0.000611
606	13.000000	0.238941	26804.938650	0.001965	0.086667	0.000000	0.000146	0.000103	0.000009
1040	13.000000	0.241358	26084.228796	0.001457	0.083306	0.000000	0.000147	0.000046	0.001787
1439	5.000000	0.217833	4022.619674	0.000269	0.215904	0.000000	0.000165	0.000000	0.000012
1730	9.000000	0.232613	11771.427229	0.000498	0.120246	0.000000	0.000211	0.000000	0.000093
2555	4.000000	0.226645	4406.420293	0.000238	0.266070	0.000000	0.000135	0.000000	0.000025
2556	4.000000	0.214014	2156.712629	0.000148	0.272165	0.000000	0.000144	0.000000	0.000009
2557	3.000000	0.198932	690.205980	0.000081	0.386748	0.000000	0.000267	0.000000	0.000004
607	11.000000	0.232330	22122.731194	0.000365	0.101422	0.000000	0.000130	0.000033	0.000011
608	2.000000	0.194419	193.915064	0.000023	0.560661	0.000000	0.000113	0.000000	0.000001
610	12.000000	0.232957	21869.283485	0.000253	0.094080	0.000000	0.000122	0.000072	0.000029
611	12.000000	0.248766	27259.656507	0.002405	0.094140	0.000000	0.000115	0.000092	0.000425
613	11.000000	0.242585	17990.073981	0.003834	0.100603	0.000000	0.000122	0.000037	0.000002
615	1.000000	0.188535	0.000000	0.000013	1.082645	0.000000	0.000113	0.000000	0.000001
616	2.000000	0.202267	537.395701	0.000077	0.537243	0.000000	0.000126	0.000000	0.000003
1392	3.000000	0.214364	1323.990125	0.000383	0.358198	0.000000	0.000140	0.000000	0.000260
2558	4.000000	0.217563	1916.338539	0.000526	0.269152	0.000000	0.000145	0.000000	0.000322
2559	7.000000	0.230375	11667.845249	0.000207	0.156370	0.000000	0.000122	0.000131	0.000004
2560	1.000000	0.188948	0.000000	0.000009	1.076389	0.000000	0.000111	0.000000	0.000003
2561	4.000000	0.214546	1934.020574	0.000110	0.268132	0.000000	0.000150	0.000000	0.000011
2562	12.000000	0.238814	30529.578360	0.000428	0.090361	0.000000	0.000129	0.000142	0.000005
740	20.000000	0.266672	63055.653544	0.012734	0.053629	0.000000	0.000232	0.011451	0.001469
1500	2.000000	0.207110	417.369327	0.000222	0.541597	0.000000	0.000119	0.000000	0.000249
2543	4.000000	0.209264	1961.548648	0.000106	0.279610	0.000000	0.000240	0.000000	0.000008
2544	11.000000	0.250119	19490.409998	0.005808	0.101750	0.036364	0.000130	0.005799	0.000008
2545	2.000000	0.208171	269.186846	0.000180	0.536849	0.000000	0.000122	0.000000	0.000005
1631	6.000000	0.223682	5328.205499	0.000369	0.180148	0.000000	0.000174	0.000000	0.000025
2546	15.000000	0.264255	31969.806203	0.018905	0.070871	0.009524	0.000168	0.030490	0.000032
2547	9.000000	0.240501	15905.391223	0.000717	0.123429	0.027778	0.000291	0.000000	0.000325
2548	14.000000	0.268892	29389.192753	0.025401	0.076029	0.043956	0.000138	0.041369	0.000036
2549	11.000000	0.261176	2610.298671	0.033457	0.099701	0.200000	0.000112	0.051558	0.000002
2550	3.000000	0.205683	1022.034863	0.000180	0.368782	0.000000	0.000123	0.000000	0.000002
2551	5.000000	0.228329	6301.180091	0.000528	0.212255	0.000000	0.000170	0.000025	0.000011
617	11.000000	0.213022	30799.790953	0.000099	0.100187	0.000000	0.000110	0.000022	0.000001
618	1.000000	0.175618	0.000000	0.000003	1.082645	0.000000	0.000110	0.000000	0.000001
619	3.000000	0.206005	3080.495254	0.000032	0.359588	0.000000	0.000132	0.000000	0.000013
620	12.000000	0.241729	26019.651836	0.001454	0.094115	0.015152	0.000122	0.000102	0.000002
622	1.000000	0.175618	0.000000	0.000003	1.082645	0.000000	0.000110	0.000000	0.000001
623	3.000000	0.205830	2508.801224	0.000083	0.360186	0.000000	0.000132	0.000000	0.000006
624	1.000000	0.175618	0.000000	0.000003	1.082645	0.000000	0.000110	0.000000	0.000001
625	1.000000	0.175618	0.000000	0.000003	1.082645	0.000000	0.000110	0.000000	0.000001
626	4.000000	0.215833	5393.956521	0.000217	0.278396	0.000000	0.000245	0.000000	0.000007
2552	10.000000	0.238398	15666.075299	0.000634	0.107970	0.000000	0.000246	0.000000	0.000337
2553	3.000000	0.216881	946.749105	0.000292	0.357600	0.000000	0.000144	0.000000	0.000218
2554	13.000000	0.234309	26985.457971	0.000491	0.088131	0.012821	0.000165	0.000078	0.000008
628	13.000000	0.263096	13370.116354	0.032128	0.083639	0.076923	0.000167	0.044230	0.000003
630	3.000000	0.217683	71.810552	0.002647	0.368667	0.000000	0.000137	0.000000	0.004335
1426	13.000000	0.248540	22605.003628	0.004714	0.092298	0.025641	0.000161	0.005573	0.000296
1429	12.000000	0.235704	21166.533813	0.000884	0.099119	0.015152	0.000137	0.000057	0.000295
1430	16.000000	0.266955	31643.060268	0.031060	0.068110	0.041667	0.000171	0.049373	0.000020
1431	14.000000	0.264889	19293.233891	0.036531	0.076253	0.043956	0.000157	0.054344	0.000014
1432	1.000000	0.200835	0.000000	0.000306	1.047500	0.000000	0.000122	0.000000	0.000002
631	6.000000	0.230005	4820.851980	0.001860	0.184244	0.000000	0.000113	0.000023	0.000254
634	12.000000	0.248579	29184.729902	0.004608	0.094350	0.015152	0.000122	0.003891	0.000425
635	12.000000	0.244954	27874.357314	0.007197	0.092157	0.015152	0.000136	0.007987	0.000001
2941	7.000000	0.239805	11090.648871	0.000971	0.155894	0.047619	0.000186	0.000000	0.000901
2968	4.000000	0.217743	2270.605431	0.000828	0.280730	0.000000	0.000226	0.000000	0.001389
3112	4.000000	0.219206	2653.652914	0.000220	0.268668	0.000000	0.000146	0.000000	0.000171
5880	2.000000	0.205575	323.600212	0.000175	0.538194	0.000000	0.000122	0.000000	0.000164
6131	1.000000	0.199096	0.000000	0.000162	1.076389	0.000000	0.000111	0.000000	0.000162
6132	11.000000	0.266616	12849.610076	0.032152	0.096119	0.072727	0.000111	0.053393	0.000162
6133	1.000000	0.199096	0.000000	0.000162	1.076389	0.000000	0.000111	0.000000	0.000162
668	13.000000	0.224192	23017.637058	0.000567	0.090502	0.000000	0.000154	0.000023	0.000339
746	1.000000	0.196763	0.000000	0.000254	1.076389	0.000000	0.000112	0.000000	0.000333
747	14.000000	0.237589	26000.365359	0.001472	0.083313	0.000000	0.000152	0.000004	0.000418
748	6.000000	0.229980	5597.436448	0.000538	0.178708	0.000000	0.000171	0.000000	0.000353
749	7.000000	0.226726	10537.009690	0.000610	0.153641	0.000000	0.000170	0.000000	0.000587
750	14.000000	0.237885	31436.100320	0.001920	0.079554	0.000000	0.000161	0.000045	0.000410
636	9.000000	0.225565	22711.309540	0.001083	0.125148	0.000000	0.000101	0.000017	0.000000
638	2.000000	0.199165	470.000763	0.000063	0.541273	0.000000	0.000123	0.000000	0.000001
639	1.000000	0.184055	0.000000	0.000038	1.098765	0.000000	0.000110	0.000000	0.000001
641	1.000000	0.184055	0.000000	0.000038	1.098765	0.000000	0.000110	0.000000	0.000001
643	3.000000	0.205347	1108.906149	0.000139	0.361380	0.000000	0.000133	0.000000	0.000003
796	4.000000	0.213188	4565.379776	0.000091	0.268681	0.000000	0.000153	0.000000	0.000005
869	14.000000	0.244744	30665.231629	0.001551	0.081896	0.010989	0.000156	0.000064	0.000009
874	14.000000	0.258634	35934.386379	0.009963	0.079138	0.021978	0.000146	0.012630	0.000019
875	2.000000	0.207117	523.303670	0.000093	0.537157	0.000000	0.000138	0.000000	0.000001
876	3.000000	0.214810	1400.098831	0.000139	0.355946	0.000000	0.000134	0.000001	0.000005
877	2.000000	0.206329	427.286057	0.000078	0.533127	0.000000	0.000133	0.000000	0.000002
644	1.000000	0.184217	0.000000	0.000007	1.109375	0.000000	0.000101	0.000000	0.000000
645	8.000000	0.225808	13950.124491	0.000190	0.137259	0.000000	0.000209	0.000092	0.000006
2563	14.000000	0.248923	28790.788820	0.001726	0.077069	0.000000	0.000306	0.000000	0.002006
2564	2.000000	0.196144	404.173622	0.000085	0.548005	0.000000	0.000146	0.000000	0.000150
646	11.000000	0.259284	5825.425510	0.026975	0.097443	0.072727	0.000124	0.040035	0.000004
647	10.000000	0.226734	17696.691444	0.000326	0.112910	0.000000	0.000101	0.000059	0.000000
648	5.000000	0.219244	4935.243893	0.000169	0.216113	0.000000	0.000173	0.000000	0.000089
649	6.000000	0.224736	6158.485035	0.000375	0.178937	0.000000	0.000192	0.000000	0.000295
650	2.000000	0.197318	369.718374	0.000019	0.545000	0.000000	0.000120	0.000000	0.000003
651	7.000000	0.227875	9437.454430	0.000264	0.153816	0.000000	0.000185	0.000000	0.000020
652	15.000000	0.256027	49402.642211	0.006244	0.072290	0.000000	0.000156	0.010828	0.000535
653	1.000000	0.184833	0.000000	0.000011	1.090000	0.000000	0.000109	0.000000	0.000002
654	13.000000	0.243185	29958.922969	0.000675	0.085956	0.000000	0.000131	0.000033	0.000429
655	12.000000	0.234126	23439.654355	0.001353	0.091219	0.000000	0.000119	0.001286	0.000018
732	18.000000	0.247709	45185.649199	0.002767	0.064973	0.013072	0.000204	0.001340	0.002005
1326	10.000000	0.241146	13544.646653	0.001312	0.113727	0.022222	0.000184	0.000004	0.000470
2572	2.000000	0.219887	276.628458	0.001074	0.527431	0.000000	0.000137	0.000000	0.001934
2573	1.000000	0.203845	0.000000	0.000220	1.062222	0.000000	0.000114	0.000000	0.000452
2574	2.000000	0.212411	535.792836	0.000277	0.529396	0.000000	0.000131	0.000000	0.000467
2575	14.000000	0.247699	28205.156573	0.002230	0.081295	0.021978	0.000157	0.000131	0.000461
798	6.000000	0.220372	7765.255222	0.000144	0.180233	0.000000	0.000163	0.000000	0.000017
1023	12.000000	0.249238	25036.972064	0.000704	0.089907	0.000000	0.000330	0.000000	0.000214
1365	13.000000	0.241608	26298.145397	0.002785	0.086284	0.000000	0.000147	0.000023	0.000163
2568	4.000000	0.213970	3203.396906	0.000065	0.268815	0.000000	0.000147	0.000000	0.000010
2569	15.000000	0.236990	30022.446509	0.000497	0.075657	0.000000	0.000262	0.000099	0.000099
2570	4.000000	0.216419	2818.641993	0.000132	0.268828	0.000000	0.000148	0.000000	0.000012
2571	5.000000	0.223373	3852.945059	0.000253	0.215563	0.000000	0.000156	0.000000	0.000243
1032	3.000000	0.218893	1360.308142	0.000188	0.356088	0.000000	0.000160	0.000000	0.000059
1411	12.000000	0.249386	22772.517720	0.006099	0.089533	0.000000	0.000126	0.002090	0.000064
2565	1.000000	0.189716	0.000000	0.000048	1.076389	0.000000	0.000111	0.000000	0.000054
2566	5.000000	0.219964	5248.704814	0.000178	0.216474	0.000000	0.000152	0.000000	0.000084
2567	1.000000	0.189716	0.000000	0.000048	1.076389	0.000000	0.000111	0.000000	0.000054
656	11.000000	0.229193	24694.021053	0.000658	0.101930	0.000000	0.000114	0.000035	0.000001
657	2.000000	0.196567	740.058107	0.000045	0.537243	0.000000	0.000123	0.000000	0.000002
660	4.000000	0.213869	3336.135655	0.000062	0.273889	0.000000	0.000259	0.000000	0.000003
661	4.000000	0.216307	2375.209330	0.000112	0.270191	0.000000	0.000146	0.000000	0.000019
662	1.000000	0.186464	0.000000	0.000023	1.082645	0.000000	0.000110	0.000000	0.000001
663	1.000000	0.186464	0.000000	0.000023	1.082645	0.000000	0.000110	0.000000	0.000001
664	7.000000	0.228015	11334.852312	0.000388	0.157120	0.000000	0.000262	0.000000	0.000415
1084	20.000000	0.256757	75381.278368	0.003181	0.055749	0.005263	0.000208	0.000053	0.002288
1870	11.000000	0.229202	26109.685477	0.000551	0.101898	0.000000	0.000115	0.000032	0.000743
2576	6.000000	0.229252	9389.993141	0.000668	0.182583	0.000000	0.000115	0.000002	0.000743
2577	12.000000	0.239632	21802.717683	0.002472	0.093108	0.000000	0.000124	0.000078	0.000858
1350	2.000000	0.224224	578.395479	0.002319	0.522884	0.000000	0.000223	0.000000	0.000006
2578	11.000000	0.243797	25714.621982	0.003520	0.109466	0.018182	0.000209	0.000014	0.000005
2579	9.000000	0.242249	16317.459053	0.002892	0.122570	0.027778	0.000405	0.000000	0.000516
2580	1.000000	0.220804	0.000000	0.002288	1.015148	0.000000	0.000209	0.000000	0.000005
2581	13.000000	0.249653	34204.972510	0.005141	0.085080	0.000000	0.000249	0.005065	0.000164
669	3.000000	0.208495	1298.159955	0.000232	0.357775	0.000000	0.000138	0.000000	0.000004
670	1.000000	0.183140	0.000000	0.000020	1.071006	0.000000	0.000114	0.000000	0.000001
671	2.000000	0.199241	595.833899	0.000045	0.535503	0.000000	0.000126	0.000000	0.000002
672	2.000000	0.202371	479.429616	0.000144	0.536849	0.000000	0.000125	0.000000	0.000004
673	2.000000	0.197355	555.949843	0.000033	0.538413	0.000000	0.000125	0.000000	0.000004
674	3.000000	0.203312	1435.840961	0.000044	0.358893	0.000000	0.000136	0.000000	0.000007
675	2.000000	0.197529	643.581106	0.000072	0.536849	0.000000	0.000125	0.000000	0.000002
677	4.000000	0.218612	2967.756877	0.000252	0.267795	0.000000	0.000152	0.000000	0.000217
678	3.000000	0.205227	1479.374720	0.000054	0.360406	0.000000	0.000135	0.000000	0.000008
679	12.000000	0.236367	38169.036077	0.001064	0.090897	0.000000	0.000142	0.000012	0.000759
680	12.000000	0.255373	29400.505550	0.013544	0.090068	0.000000	0.000132	0.020216	0.000003
682	11.000000	0.237007	22766.592098	0.000687	0.099816	0.000000	0.000127	0.000072	0.000001
683	2.000000	0.191650	808.208124	0.000040	0.581597	0.000000	0.000212	0.000000	0.000001
684	13.000000	0.232579	26437.855511	0.000469	0.087628	0.000000	0.000149	0.000062	0.000003
685	7.000000	0.225404	8178.387706	0.000223	0.156014	0.000000	0.000200	0.000000	0.000026
686	15.000000	0.236954	39807.654551	0.000412	0.077479	0.009524	0.000164	0.000043	0.000005
687	1.000000	0.191185	0.000000	0.000037	1.076389	0.000000	0.000113	0.000000	0.000001
688	1.000000	0.191185	0.000000	0.000037	1.076389	0.000000	0.000113	0.000000	0.000001
1841	1.000000	0.203430	0.000000	0.000477	1.076389	0.000000	0.000112	0.000000	0.000844
1843	11.000000	0.231323	15633.009682	0.000776	0.106668	0.000000	0.000112	0.000055	0.000844
1844	11.000000	0.237660	18151.123295	0.002107	0.111384	0.018182	0.000112	0.000052	0.000844
1845	13.000000	0.245939	36257.667072	0.001188	0.082922	0.000000	0.000269	0.000000	0.001222
690	10.000000	0.237490	18577.532706	0.000633	0.107859	0.000000	0.000225	0.000000	0.000489
851	5.000000	0.220094	5047.146115	0.000116	0.214996	0.000000	0.000161	0.000000	0.000018
1347	6.000000	0.224488	4638.816154	0.000333	0.180973	0.000000	0.000224	0.000000	0.000256
2585	4.000000	0.224304	5880.230792	0.000304	0.266330	0.000000	0.000135	0.000000	0.000052
2586	1.000000	0.191603	0.000000	0.000024	1.082645	0.000000	0.000113	0.000000	0.000003
2631	2.000000	0.200019	376.330074	0.000078	0.538413	0.000000	0.000123	0.000000	0.000003
2632	1.000000	0.188698	0.000000	0.000017	1.071006	0.000000	0.000113	0.000000	0.000003
2633	2.000000	0.197547	584.663661	0.000025	0.538413	0.000000	0.000123	0.000000	0.000003
1162	14.000000	0.233900	35679.440151	0.000452	0.082819	0.021978	0.000162	0.000056	0.000018
1309	3.000000	0.204820	1999.755474	0.000074	0.359430	0.000000	0.000133	0.000000	0.000005
2587	2.000000	0.200312	544.670545	0.000031	0.538056	0.000000	0.000131	0.000000	0.000002
2588	3.000000	0.213636	1523.618046	0.000191	0.356026	0.000000	0.000140	0.000000	0.000235
2589	2.000000	0.192759	825.405601	0.000016	0.578056	0.000000	0.000115	0.000000	0.000002
2590	5.000000	0.218711	8095.852364	0.000191	0.213028	0.000000	0.000115	0.000067	0.000002
2591	10.000000	0.232690	16188.912421	0.001669	0.114545	0.022222	0.000115	0.000246	0.000002
2592	3.000000	0.221839	1831.493529	0.000515	0.353713	0.000000	0.000159	0.000000	0.000570
689	8.000000	0.228843	8113.592790	0.000604	0.139766	0.000000	0.000138	0.000093	0.000702
691	6.000000	0.227833	5361.548158	0.000637	0.181215	0.000000	0.000186	0.000000	0.000867
692	2.000000	0.202730	182.769866	0.000073	0.541992	0.000000	0.000139	0.000000	0.000008
1628	3.000000	0.211883	1617.408772	0.000199	0.357794	0.000000	0.000141	0.000000	0.000014
2602	3.000000	0.215030	1366.211950	0.000288	0.354012	0.000000	0.000155	0.000000	0.000003
2603	1.000000	0.197708	0.000000	0.000082	1.047500	0.000000	0.000123	0.000000	0.000000
2604	2.000000	0.201814	313.305797	0.000090	0.551875	0.000000	0.000123	0.000000	0.000000
2605	1.000000	0.197708	0.000000	0.000082	1.047500	0.000000	0.000123	0.000000	0.000000
2606	12.000000	0.267966	15770.057324	0.037065	0.089948	0.166667	0.000129	0.055293	0.000251
2607	11.000000	0.232073	19584.491932	0.001632	0.104367	0.000000	0.000123	0.000068	0.000000
2608	1.000000	0.197708	0.000000	0.000082	1.047500	0.000000	0.000123	0.000000	0.000000
2609	1.000000	0.197708	0.000000	0.000082	1.047500	0.000000	0.000123	0.000000	0.000000
2610	1.000000	0.197708	0.000000	0.000082	1.047500	0.000000	0.000123	0.000000	0.000000
694	12.000000	0.254116	13534.360561	0.011080	0.090375	0.000000	0.000137	0.014034	0.000003
699	15.000000	0.244792	29123.700169	0.003564	0.075602	0.009524	0.000166	0.000067	0.003751
1690	2.000000	0.212225	416.756793	0.000418	0.530869	0.000000	0.000152	0.000000	0.000007
2593	16.000000	0.245469	44650.817909	0.001110	0.069000	0.000000	0.000250	0.000016	0.000316
2594	6.000000	0.224576	7081.821002	0.000623	0.184875	0.000000	0.000292	0.000000	0.000214
2595	8.000000	0.235299	7966.000592	0.000890	0.135417	0.000000	0.000250	0.000000	0.000292
2596	12.000000	0.236580	17842.435894	0.002454	0.092757	0.000000	0.000155	0.000046	0.000005
1441	14.000000	0.241330	30951.675239	0.001291	0.082096	0.000000	0.000219	0.000024	0.000011
1589	12.000000	0.234562	24382.769423	0.001306	0.096014	0.015152	0.000176	0.000079	0.000006
2597	12.000000	0.252830	25965.467918	0.006483	0.091977	0.000000	0.000172	0.005820	0.000116
2598	1.000000	0.214561	0.000000	0.001073	1.023795	0.000000	0.000167	0.000000	0.000003
2599	12.000000	0.245287	17185.643952	0.004108	0.093504	0.015152	0.000188	0.000142	0.000694
2600	3.000000	0.224001	945.115388	0.001382	0.352286	0.000000	0.000210	0.000000	0.000008
2601	2.000000	0.219015	886.715059	0.001080	0.523700	0.000000	0.000179	0.000000	0.000004
1027	16.000000	0.247709	40437.137291	0.000780	0.071306	0.016667	0.000204	0.000031	0.000271
1653	8.000000	0.236092	7649.020476	0.003917	0.137538	0.000000	0.000140	0.001275	0.000019
2611	2.000000	0.213397	310.876086	0.000260	0.527431	0.000000	0.000115	0.000024	0.000003
2612	23.000000	0.256162	57801.068139	0.001604	0.049126	0.003953	0.000261	0.000064	0.000051
2613	3.000000	0.203601	1038.260991	0.000136	0.377091	0.000000	0.000241	0.000000	0.000005
1056	13.000000	0.242194	22561.366502	0.001242	0.084306	0.000000	0.000478	0.000000	0.000512
2614	25.000000	0.265246	93715.548966	0.005027	0.043746	0.003333	0.000160	0.003343	0.001617
2615	14.000000	0.242240	24513.951217	0.002088	0.080010	0.000000	0.000174	0.000054	0.000368
2616	2.000000	0.213905	301.374172	0.000549	0.528673	0.000000	0.000144	0.000000	0.000226
2617	11.000000	0.235342	14700.523703	0.000616	0.103213	0.000000	0.000163	0.000039	0.000008
2618	1.000000	0.204335	0.000000	0.000356	1.062222	0.000000	0.000139	0.000000	0.000005
2619	2.000000	0.211406	266.336264	0.000411	0.533307	0.000000	0.000151	0.000000	0.000011
2620	1.000000	0.204335	0.000000	0.000356	1.062222	0.000000	0.000139	0.000000	0.000005
701	11.000000	0.230434	13605.616942	0.000817	0.124858	0.054545	0.000110	0.000042	0.000001
702	2.000000	0.199727	0.000000	0.000083	0.626880	1.000000	0.000122	0.000000	0.000007
704	12.000000	0.238741	24415.080911	0.001527	0.102698	0.030303	0.000130	0.000126	0.000010
705	13.000000	0.244830	25848.891685	0.007412	0.085001	0.000000	0.000131	0.005858	0.000007
706	12.000000	0.235395	26146.900559	0.000535	0.091520	0.000000	0.000230	0.000001	0.000273
707	17.000000	0.241729	32996.134886	0.000522	0.067306	0.000000	0.000184	0.000074	0.000028
708	2.000000	0.209493	332.549560	0.000289	0.538413	0.000000	0.000122	0.000000	0.000493
1581	4.000000	0.220975	2470.021686	0.000337	0.268343	0.000000	0.000161	0.000000	0.000065
2634	15.000000	0.247894	37618.868582	0.002322	0.075398	0.019048	0.000275	0.002014	0.000011
2635	15.000000	0.244801	36537.035943	0.001790	0.075669	0.009524	0.000183	0.000057	0.000089
2636	4.000000	0.219971	2383.558406	0.000238	0.269122	0.000000	0.000166	0.000000	0.000011
2637	3.000000	0.214502	1091.426246	0.000280	0.359430	0.000000	0.000148	0.000000	0.000007
2638	12.000000	0.251407	30606.923258	0.007530	0.091726	0.000000	0.000137	0.012030	0.000022
2639	13.000000	0.245402	24886.516960	0.001451	0.087122	0.012821	0.000144	0.000080	0.000007
2640	2.000000	0.208640	300.970678	0.000214	0.534653	0.000000	0.000134	0.000000	0.000002
2621	16.000000	0.267852	29950.811591	0.031641	0.069062	0.075000	0.000172	0.049748	0.001449
2622	13.000000	0.240262	27720.688595	0.001691	0.085896	0.000000	0.000132	0.000085	0.000012
2623	1.000000	0.192735	0.000000	0.000054	1.076389	0.000000	0.000113	0.000000	0.000005
2624	2.000000	0.208833	495.924215	0.000222	0.532938	0.000000	0.000143	0.000000	0.000009
1594	3.000000	0.206093	2589.951336	0.000354	0.378183	0.000000	0.000121	0.000000	0.000250
1600	15.000000	0.264278	28962.908264	0.034198	0.074194	0.057143	0.000158	0.055773	0.000251
1641	10.000000	0.232133	19979.750227	0.001730	0.110299	0.000000	0.000112	0.000017	0.000245
2625	8.000000	0.232501	12410.183914	0.000528	0.134756	0.000000	0.000202	0.000000	0.000264
2626	5.000000	0.225226	4204.490231	0.001601	0.214632	0.000000	0.000145	0.000000	0.000256
2627	12.000000	0.263019	14770.235897	0.033697	0.093806	0.151515	0.000133	0.048950	0.001344
2628	5.000000	0.218855	2447.158927	0.000805	0.230052	0.100000	0.000157	0.000000	0.000746
2629	13.000000	0.265190	29431.011340	0.022179	0.081109	0.012821	0.000137	0.033918	0.000247
3501	3.000000	0.203043	1391.442512	0.000031	0.360309	0.000000	0.000186	0.000000	0.000002
4623	4.000000	0.228710	6023.424090	0.000192	0.265152	0.000000	0.000199	0.000000	0.000028
4624	1.000000	0.190548	0.000000	0.000019	1.076389	0.000000	0.000166	0.000000	0.000000
1047	10.000000	0.251628	36176.331908	0.001387	0.107736	0.022222	0.000218	0.000000	0.001056
1107	3.000000	0.212756	1791.929396	0.000100	0.356557	0.000000	0.000126	0.000000	0.000004
1503	5.000000	0.225057	5033.952090	0.000314	0.213445	0.000000	0.000165	0.000000	0.000311
1803	4.000000	0.217083	2339.968715	0.000082	0.268348	0.000000	0.000153	0.000000	0.000022
2641	3.000000	0.212540	1346.911466	0.000065	0.355581	0.000000	0.000148	0.000000	0.000009
2642	4.000000	0.216888	7783.383183	0.000078	0.260628	0.000000	0.000138	0.000014	0.000015
2643	5.000000	0.230039	5826.747376	0.000265	0.213974	0.000000	0.000174	0.000000	0.000036
2644	2.000000	0.201420	345.035132	0.000029	0.536341	0.000000	0.000128	0.000000	0.000007
709	11.000000	0.227340	17490.961051	0.000195	0.110191	0.036364	0.000111	0.000043	0.000072
713	1.000000	0.185235	0.000000	0.000007	1.082645	0.000000	0.000110	0.000000	0.000002
834	4.000000	0.213854	2490.904778	0.000093	0.268873	0.000000	0.000153	0.000000	0.000004
1195	7.000000	0.231391	8451.794754	0.000383	0.153399	0.000000	0.000175	0.000000	0.000127
2645	4.000000	0.212972	2726.765514	0.000218	0.279374	0.000000	0.000240	0.000000	0.000007
2646	21.000000	0.252041	62044.931948	0.000903	0.052494	0.000000	0.000282	0.000061	0.000035
2647	1.000000	0.192806	0.000000	0.000025	1.066327	0.000000	0.000113	0.000000	0.000001
2648	6.000000	0.224496	7337.897570	0.000203	0.178734	0.000000	0.000171	0.000000	0.000014
2649	3.000000	0.206039	1230.545021	0.000127	0.360703	0.000000	0.000145	0.000000	0.000003
716	12.000000	0.261860	10814.522024	0.034835	0.088404	0.060606	0.000120	0.050591	0.000005
942	12.000000	0.241831	25779.560104	0.001987	0.092275	0.015152	0.000407	0.000000	0.000235
1885	11.000000	0.262428	2266.919821	0.036512	0.096635	0.109091	0.000159	0.051053	0.000002
1886	3.000000	0.218863	3016.346039	0.001441	0.351735	0.000000	0.000185	0.000000	0.000006
1887	2.000000	0.213905	274.996265	0.001514	0.523845	0.000000	0.000170	0.000000	0.000003
719	9.000000	0.229930	13412.031145	0.001447	0.129340	0.027778	0.000101	0.000003	0.000000
720	12.000000	0.265514	15288.554417	0.034676	0.088737	0.090909	0.000122	0.052961	0.000001
723	1.000000	0.186951	0.000000	0.000051	1.098765	0.000000	0.000110	0.000000	0.000000
724	11.000000	0.238914	14377.308690	0.000686	0.103414	0.018182	0.000120	0.000064	0.000001
727	4.000000	0.220719	1290.056038	0.000209	0.271613	0.000000	0.000143	0.000013	0.000009
2713	3.000000	0.195736	759.589578	0.000101	0.378181	0.000000	0.000228	0.000000	0.000003
1313	14.000000	0.243007	33546.102782	0.000476	0.077470	0.000000	0.000284	0.000000	0.000042
1424	21.000000	0.255653	59332.821203	0.002311	0.052805	0.004762	0.000239	0.000024	0.000316
1434	13.000000	0.250378	27885.859208	0.005651	0.085316	0.000000	0.000159	0.006629	0.000008
2653	14.000000	0.239122	24327.743158	0.001292	0.081369	0.000000	0.000166	0.000047	0.000023
2654	13.000000	0.241794	24028.778774	0.002397	0.084908	0.000000	0.000141	0.000179	0.000005
3459	13.000000	0.267920	14157.260807	0.039097	0.081354	0.064103	0.000142	0.064752	0.000205
3654	13.000000	0.248246	35683.218530	0.001594	0.086701	0.012821	0.000129	0.000055	0.000007
3726	13.000000	0.247097	22970.574718	0.003022	0.084483	0.012821	0.000139	0.000036	0.000007
4072	5.000000	0.219252	3833.860236	0.000257	0.216839	0.000000	0.000147	0.000000	0.000007
5137	11.000000	0.265481	6507.841227	0.030959	0.096326	0.072727	0.000116	0.048918	0.000001
5138	3.000000	0.209584	864.376173	0.000224	0.361750	0.000000	0.000125	0.000009	0.000002
5139	1.000000	0.197721	0.000000	0.000106	1.062222	0.000000	0.000116	0.000000	0.000001
728	11.000000	0.234667	25034.581545	0.001397	0.099229	0.000000	0.000113	0.000116	0.000007
729	1.000000	0.190071	0.000000	0.000049	1.082645	0.000000	0.000110	0.000000	0.000005
730	4.000000	0.218643	2663.021947	0.000321	0.267150	0.000000	0.000162	0.000000	0.000010
